classifier,model1,model2,model3,image_size,n_component,accuracy,precision,recall,f1_score,balanced_accuracy,balanced_precision_PPV,balanced_recall_TPR,Bal_F1,TNR,NPV,FPR,FNR,FDR,Overall_Acc
RF,VGG16,ResNet152V2,MobileNet,128,50,0.8420000000000001,0.863,0.8420000000000001,0.846,0.755,0.721,0.755,0.738,0.985,0.982,0.015,0.245,0.27899999999999997,0.9790000000000001
RF,VGG19,ResNet152V2,MobileNet,128,100,0.8420000000000001,0.8590000000000001,0.8420000000000001,0.846,0.76,0.708,0.76,0.733,0.985,0.982,0.015,0.24,0.292,0.9790000000000001
RF,ResNet152V2,MobileNet,DenseNet121,128,50,0.8420000000000001,0.861,0.8420000000000001,0.846,0.76,0.7190000000000001,0.76,0.7390000000000001,0.985,0.982,0.015,0.24,0.281,0.9790000000000001
RF,InceptionV3,MobileNetV2,DenseNet201,128,100,0.8420000000000001,0.862,0.8420000000000001,0.846,0.764,0.7240000000000001,0.764,0.743,0.985,0.982,0.015,0.23600000000000002,0.276,0.9790000000000001
RF,VGG19,ResNet152V2,InceptionV3,256,100,0.8420000000000001,0.862,0.8420000000000001,0.846,0.742,0.7340000000000001,0.742,0.738,0.985,0.982,0.015,0.258,0.266,0.9790000000000001
RF,VGG19,MobileNet,MobileNetV2,256,500,0.8420000000000001,0.863,0.8420000000000001,0.846,0.746,0.725,0.746,0.735,0.985,0.982,0.015,0.254,0.275,0.9790000000000001
RF,ResNet101V2,MobileNet,DenseNet169,128,50,0.841,0.867,0.841,0.848,0.773,0.7140000000000001,0.773,0.742,0.986,0.982,0.013999999999999999,0.22699999999999998,0.28600000000000003,0.9790000000000001
RF,VGG19,InceptionV3,MobileNet,256,50,0.841,0.868,0.841,0.848,0.75,0.73,0.75,0.74,0.986,0.982,0.013999999999999999,0.25,0.27,0.9790000000000001
RF,VGG19,DenseNet121,DenseNet201,256,50,0.841,0.867,0.841,0.848,0.7879999999999999,0.765,0.7879999999999999,0.7759999999999999,0.985,0.981,0.015,0.212,0.235,0.9790000000000001
RF,VGG19,DenseNet121,DenseNet169,128,100,0.841,0.8640000000000001,0.841,0.847,0.785,0.746,0.785,0.765,0.985,0.981,0.015,0.215,0.254,0.9790000000000001
RF,VGG16,MobileNet,MobileNetV2,128,50,0.841,0.86,0.841,0.846,0.747,0.716,0.747,0.731,0.985,0.982,0.015,0.253,0.284,0.9790000000000001
RF,VGG19,MobileNetV2,DenseNet169,128,100,0.841,0.862,0.841,0.846,0.759,0.732,0.759,0.745,0.985,0.982,0.015,0.24100000000000002,0.268,0.9790000000000001
RF,ResNet101V2,MobileNetV2,DenseNet201,128,50,0.841,0.862,0.841,0.846,0.7709999999999999,0.7,0.7709999999999999,0.7340000000000001,0.986,0.981,0.013999999999999999,0.22899999999999998,0.3,0.9790000000000001
RF,VGG19,ResNet101V2,DenseNet121,256,100,0.841,0.862,0.841,0.846,0.759,0.755,0.759,0.757,0.985,0.982,0.015,0.24100000000000002,0.245,0.9790000000000001
RF,InceptionV3,MobileNetV2,DenseNet169,256,50,0.841,0.8640000000000001,0.841,0.846,0.772,0.74,0.772,0.7559999999999999,0.985,0.981,0.015,0.228,0.26,0.9790000000000001
RF,InceptionV3,MobileNet,DenseNet169,128,50,0.841,0.858,0.841,0.8440000000000001,0.753,0.711,0.753,0.731,0.985,0.982,0.015,0.247,0.289,0.9790000000000001
RF,ResNet152V2,DenseNet121,DenseNet201,256,50,0.84,0.868,0.84,0.847,0.792,0.747,0.792,0.769,0.986,0.981,0.013999999999999999,0.20800000000000002,0.253,0.9790000000000001
RF,MobileNetV2,DenseNet121,DenseNet169,256,50,0.84,0.868,0.84,0.847,0.78,0.742,0.78,0.7609999999999999,0.986,0.981,0.013999999999999999,0.22,0.258,0.9790000000000001
RF,MobileNetV2,DenseNet169,DenseNet201,256,500,0.84,0.868,0.84,0.847,0.779,0.73,0.779,0.754,0.986,0.981,0.013999999999999999,0.221,0.27,0.9790000000000001
RF,ResNet152V2,MobileNetV2,DenseNet169,128,50,0.84,0.861,0.84,0.846,0.787,0.732,0.787,0.759,0.986,0.981,0.013999999999999999,0.213,0.268,0.9790000000000001
RF,InceptionV3,MobileNet,DenseNet121,256,50,0.84,0.865,0.84,0.846,0.7509999999999999,0.7240000000000001,0.7509999999999999,0.737,0.986,0.982,0.013999999999999999,0.249,0.276,0.9790000000000001
RF,MobileNet,MobileNetV2,DenseNet201,256,50,0.84,0.865,0.84,0.846,0.759,0.7390000000000001,0.759,0.7490000000000001,0.986,0.982,0.013999999999999999,0.24100000000000002,0.261,0.9790000000000001
RF,VGG16,ResNet152V2,DenseNet121,128,100,0.84,0.861,0.84,0.845,0.778,0.723,0.778,0.7490000000000001,0.986,0.981,0.013999999999999999,0.222,0.27699999999999997,0.9790000000000001
RF,VGG16,InceptionV3,DenseNet121,128,50,0.84,0.865,0.84,0.845,0.763,0.7140000000000001,0.763,0.738,0.986,0.981,0.013999999999999999,0.237,0.28600000000000003,0.9790000000000001
RF,VGG19,ResNet152V2,DenseNet169,256,50,0.84,0.863,0.84,0.845,0.7609999999999999,0.72,0.7609999999999999,0.74,0.986,0.981,0.013999999999999999,0.239,0.28,0.9790000000000001
RF,InceptionV3,MobileNet,DenseNet169,256,500,0.84,0.865,0.84,0.845,0.752,0.731,0.752,0.741,0.985,0.982,0.015,0.248,0.26899999999999996,0.9790000000000001
RF,VGG19,ResNet152V2,DenseNet201,128,100,0.84,0.858,0.84,0.8440000000000001,0.759,0.7340000000000001,0.759,0.746,0.985,0.981,0.015,0.24100000000000002,0.266,0.9790000000000001
RF,VGG19,DenseNet121,DenseNet201,128,100,0.84,0.8590000000000001,0.84,0.8440000000000001,0.777,0.722,0.777,0.748,0.985,0.981,0.015,0.223,0.278,0.9790000000000001
RF,ResNet101V2,ResNet152V2,MobileNet,256,500,0.84,0.8590000000000001,0.84,0.8440000000000001,0.7290000000000001,0.72,0.7290000000000001,0.7240000000000001,0.985,0.982,0.015,0.271,0.28,0.9790000000000001
RF,InceptionV3,MobileNet,MobileNetV2,256,500,0.84,0.863,0.84,0.8440000000000001,0.747,0.735,0.747,0.741,0.9840000000000001,0.982,0.016,0.253,0.265,0.9790000000000001
RF,VGG19,MobileNetV2,DenseNet121,128,500,0.84,0.857,0.84,0.843,0.743,0.726,0.743,0.7340000000000001,0.985,0.982,0.015,0.257,0.27399999999999997,0.9790000000000001
RF,VGG16,VGG19,MobileNet,128,100,0.84,0.8540000000000001,0.84,0.841,0.7440000000000001,0.718,0.7440000000000001,0.731,0.9840000000000001,0.982,0.016,0.256,0.282,0.9790000000000001
RF,MobileNet,MobileNetV2,DenseNet201,256,500,0.8390000000000001,0.867,0.8390000000000001,0.846,0.762,0.7440000000000001,0.762,0.753,0.985,0.981,0.015,0.23800000000000002,0.256,0.9790000000000001
RF,VGG16,ResNet101V2,MobileNet,128,50,0.8390000000000001,0.862,0.8390000000000001,0.845,0.743,0.7170000000000001,0.743,0.73,0.986,0.982,0.013999999999999999,0.257,0.28300000000000003,0.9790000000000001
RF,VGG16,ResNet101V2,DenseNet121,128,100,0.8390000000000001,0.862,0.8390000000000001,0.845,0.77,0.718,0.77,0.743,0.986,0.981,0.013999999999999999,0.23,0.282,0.9790000000000001
RF,VGG16,VGG19,MobileNet,256,50,0.8390000000000001,0.8640000000000001,0.8390000000000001,0.845,0.74,0.721,0.74,0.73,0.985,0.982,0.015,0.26,0.27899999999999997,0.9790000000000001
RF,ResNet152V2,MobileNet,DenseNet201,256,50,0.8390000000000001,0.863,0.8390000000000001,0.845,0.7490000000000001,0.737,0.7490000000000001,0.743,0.985,0.981,0.015,0.251,0.263,0.9790000000000001
RF,VGG16,ResNet152V2,DenseNet169,128,100,0.8390000000000001,0.861,0.8390000000000001,0.8440000000000001,0.772,0.7240000000000001,0.772,0.747,0.985,0.981,0.015,0.228,0.276,0.9790000000000001
RF,ResNet101V2,MobileNet,MobileNetV2,128,50,0.8390000000000001,0.8590000000000001,0.8390000000000001,0.8440000000000001,0.745,0.721,0.745,0.733,0.985,0.982,0.015,0.255,0.27899999999999997,0.9790000000000001
RF,VGG16,ResNet152V2,DenseNet121,256,50,0.8390000000000001,0.862,0.8390000000000001,0.8440000000000001,0.762,0.725,0.762,0.743,0.985,0.981,0.015,0.23800000000000002,0.275,0.9790000000000001
RF,ResNet101V2,DenseNet121,DenseNet169,256,50,0.8390000000000001,0.8590000000000001,0.8390000000000001,0.8440000000000001,0.777,0.738,0.777,0.757,0.985,0.981,0.015,0.223,0.262,0.9790000000000001
RF,DenseNet121,DenseNet169,DenseNet201,256,50,0.8390000000000001,0.862,0.8390000000000001,0.8440000000000001,0.7809999999999999,0.748,0.7809999999999999,0.764,0.985,0.981,0.015,0.21899999999999997,0.252,0.9790000000000001
RF,ResNet152V2,InceptionV3,MobileNetV2,128,100,0.8390000000000001,0.86,0.8390000000000001,0.843,0.754,0.733,0.754,0.743,0.9840000000000001,0.981,0.016,0.24600000000000002,0.267,0.9790000000000001
RF,InceptionV3,MobileNetV2,DenseNet121,128,100,0.8390000000000001,0.857,0.8390000000000001,0.843,0.754,0.7509999999999999,0.754,0.752,0.9840000000000001,0.981,0.016,0.24600000000000002,0.249,0.9790000000000001
RF,ResNet152V2,DenseNet169,DenseNet201,256,500,0.838,0.872,0.838,0.847,0.797,0.718,0.797,0.755,0.987,0.981,0.013000000000000001,0.203,0.282,0.978
RF,VGG19,MobileNetV2,DenseNet201,256,50,0.838,0.868,0.838,0.846,0.785,0.7390000000000001,0.785,0.7609999999999999,0.986,0.981,0.013999999999999999,0.215,0.261,0.978
RF,ResNet101V2,MobileNet,MobileNetV2,256,50,0.838,0.867,0.838,0.846,0.745,0.725,0.745,0.735,0.985,0.982,0.015,0.255,0.275,0.978
RF,ResNet152V2,MobileNet,DenseNet169,128,50,0.838,0.8640000000000001,0.838,0.845,0.764,0.701,0.764,0.731,0.986,0.981,0.013999999999999999,0.23600000000000002,0.299,0.978
RF,VGG16,ResNet101V2,MobileNet,256,50,0.838,0.865,0.838,0.845,0.757,0.732,0.757,0.7440000000000001,0.985,0.982,0.015,0.243,0.268,0.978
RF,VGG16,ResNet152V2,MobileNetV2,256,50,0.838,0.8640000000000001,0.838,0.845,0.75,0.731,0.75,0.74,0.985,0.981,0.015,0.25,0.26899999999999996,0.978
RF,VGG19,MobileNetV2,DenseNet169,256,50,0.838,0.866,0.838,0.845,0.7759999999999999,0.728,0.7759999999999999,0.7509999999999999,0.986,0.981,0.013999999999999999,0.22399999999999998,0.272,0.978
RF,ResNet152V2,MobileNet,DenseNet121,256,50,0.838,0.8640000000000001,0.838,0.845,0.7509999999999999,0.7440000000000001,0.7509999999999999,0.747,0.986,0.982,0.013999999999999999,0.249,0.256,0.978
RF,VGG19,DenseNet169,DenseNet201,128,100,0.838,0.862,0.838,0.8440000000000001,0.7709999999999999,0.721,0.7709999999999999,0.745,0.986,0.981,0.013999999999999999,0.22899999999999998,0.27899999999999997,0.978
RF,InceptionV3,DenseNet121,DenseNet201,128,100,0.838,0.865,0.838,0.8440000000000001,0.773,0.7340000000000001,0.773,0.753,0.986,0.981,0.013999999999999999,0.22699999999999998,0.266,0.978
RF,VGG16,ResNet152V2,MobileNet,256,50,0.838,0.863,0.838,0.8440000000000001,0.742,0.748,0.742,0.745,0.985,0.982,0.015,0.258,0.252,0.978
RF,VGG16,InceptionV3,MobileNet,256,500,0.838,0.863,0.838,0.8440000000000001,0.741,0.7170000000000001,0.741,0.7290000000000001,0.986,0.982,0.013999999999999999,0.259,0.28300000000000003,0.978
RF,ResNet152V2,MobileNet,MobileNetV2,256,50,0.838,0.862,0.838,0.8440000000000001,0.737,0.7390000000000001,0.737,0.738,0.985,0.982,0.015,0.263,0.261,0.978
RF,VGG16,VGG19,DenseNet121,128,100,0.838,0.8590000000000001,0.838,0.843,0.7659999999999999,0.721,0.7659999999999999,0.743,0.985,0.981,0.015,0.23399999999999999,0.27899999999999997,0.978
RF,ResNet101V2,DenseNet121,DenseNet201,128,100,0.838,0.863,0.838,0.843,0.7609999999999999,0.738,0.7609999999999999,0.7490000000000001,0.985,0.981,0.015,0.239,0.262,0.978
RF,ResNet152V2,DenseNet121,DenseNet201,128,100,0.838,0.865,0.838,0.843,0.7759999999999999,0.745,0.7759999999999999,0.76,0.985,0.981,0.015,0.22399999999999998,0.255,0.978
RF,VGG19,ResNet152V2,MobileNet,256,500,0.838,0.8590000000000001,0.838,0.843,0.736,0.7340000000000001,0.736,0.735,0.985,0.982,0.015,0.264,0.266,0.978
RF,VGG19,MobileNetV2,DenseNet169,256,500,0.838,0.86,0.838,0.843,0.775,0.735,0.775,0.754,0.985,0.981,0.015,0.225,0.265,0.978
RF,ResNet101V2,InceptionV3,DenseNet169,256,50,0.838,0.862,0.838,0.843,0.754,0.725,0.754,0.7390000000000001,0.985,0.981,0.015,0.24600000000000002,0.275,0.978
RF,VGG19,InceptionV3,DenseNet201,128,100,0.838,0.8590000000000001,0.838,0.8420000000000001,0.772,0.7390000000000001,0.772,0.755,0.985,0.981,0.015,0.228,0.261,0.978
RF,ResNet101V2,MobileNet,DenseNet201,128,50,0.838,0.857,0.838,0.8420000000000001,0.752,0.703,0.752,0.727,0.985,0.981,0.015,0.248,0.297,0.978
RF,VGG16,ResNet152V2,MobileNetV2,128,500,0.838,0.855,0.838,0.841,0.723,0.7240000000000001,0.723,0.723,0.9840000000000001,0.982,0.016,0.27699999999999997,0.276,0.978
RF,VGG16,MobileNet,MobileNetV2,128,500,0.838,0.855,0.838,0.841,0.737,0.6970000000000001,0.737,0.716,0.9840000000000001,0.982,0.016,0.263,0.303,0.978
RF,VGG19,ResNet101V2,ResNet152V2,256,100,0.8370000000000001,0.863,0.8370000000000001,0.8440000000000001,0.75,0.74,0.75,0.745,0.985,0.981,0.015,0.25,0.26,0.978
RF,VGG19,ResNet152V2,DenseNet201,256,50,0.8370000000000001,0.8640000000000001,0.8370000000000001,0.8440000000000001,0.7909999999999999,0.747,0.7909999999999999,0.768,0.985,0.981,0.015,0.209,0.253,0.978
RF,ResNet101V2,MobileNet,DenseNet201,256,500,0.8370000000000001,0.863,0.8370000000000001,0.843,0.77,0.725,0.77,0.747,0.985,0.981,0.015,0.23,0.275,0.978
RF,ResNet152V2,MobileNetV2,DenseNet201,256,50,0.8370000000000001,0.863,0.8370000000000001,0.843,0.7609999999999999,0.735,0.7609999999999999,0.748,0.985,0.981,0.015,0.239,0.265,0.978
RF,ResNet101V2,MobileNet,DenseNet121,256,50,0.8370000000000001,0.857,0.8370000000000001,0.8420000000000001,0.7509999999999999,0.713,0.7509999999999999,0.732,0.985,0.981,0.015,0.249,0.287,0.978
RF,VGG19,InceptionV3,MobileNetV2,256,500,0.8370000000000001,0.858,0.8370000000000001,0.841,0.75,0.721,0.75,0.735,0.9840000000000001,0.981,0.016,0.25,0.27899999999999997,0.978
RF,InceptionV3,MobileNet,MobileNetV2,256,50,0.836,0.8690000000000001,0.836,0.845,0.738,0.753,0.738,0.745,0.985,0.981,0.015,0.262,0.247,0.978
RF,VGG19,InceptionV3,DenseNet201,256,50,0.836,0.867,0.836,0.8440000000000001,0.779,0.7509999999999999,0.779,0.765,0.985,0.981,0.015,0.221,0.249,0.978
RF,VGG19,ResNet101V2,DenseNet201,256,50,0.836,0.862,0.836,0.843,0.782,0.731,0.782,0.7559999999999999,0.985,0.981,0.015,0.218,0.26899999999999996,0.978
RF,VGG16,DenseNet121,DenseNet169,256,50,0.836,0.8590000000000001,0.836,0.8420000000000001,0.7829999999999999,0.731,0.7829999999999999,0.7559999999999999,0.985,0.981,0.015,0.217,0.26899999999999996,0.978
RF,MobileNet,DenseNet121,DenseNet169,256,500,0.836,0.861,0.836,0.8420000000000001,0.775,0.721,0.775,0.747,0.985,0.981,0.015,0.225,0.27899999999999997,0.978
RF,VGG19,MobileNet,DenseNet169,128,50,0.836,0.858,0.836,0.841,0.7490000000000001,0.703,0.7490000000000001,0.725,0.985,0.981,0.015,0.251,0.297,0.978
RF,ResNet101V2,MobileNet,DenseNet201,256,50,0.836,0.86,0.836,0.841,0.753,0.737,0.753,0.745,0.985,0.981,0.015,0.247,0.263,0.978
RF,InceptionV3,MobileNetV2,DenseNet169,256,500,0.836,0.861,0.836,0.841,0.7509999999999999,0.732,0.7509999999999999,0.741,0.985,0.981,0.015,0.249,0.268,0.978
RF,InceptionV3,MobileNetV2,DenseNet121,256,50,0.835,0.865,0.835,0.843,0.775,0.747,0.775,0.7609999999999999,0.985,0.98,0.015,0.225,0.253,0.978
RF,VGG16,ResNet101V2,DenseNet169,128,50,0.835,0.861,0.835,0.8420000000000001,0.775,0.715,0.775,0.7440000000000001,0.986,0.981,0.013999999999999999,0.225,0.285,0.978
RF,MobileNetV2,DenseNet121,DenseNet169,128,50,0.835,0.861,0.835,0.8420000000000001,0.774,0.715,0.774,0.743,0.986,0.981,0.013999999999999999,0.226,0.285,0.978
RF,VGG19,InceptionV3,DenseNet169,256,50,0.835,0.861,0.835,0.8420000000000001,0.759,0.722,0.759,0.74,0.985,0.981,0.015,0.24100000000000002,0.278,0.978
RF,VGG19,MobileNet,DenseNet121,256,50,0.835,0.863,0.835,0.8420000000000001,0.764,0.723,0.764,0.743,0.985,0.981,0.015,0.23600000000000002,0.27699999999999997,0.978
RF,VGG19,MobileNet,DenseNet169,256,50,0.835,0.861,0.835,0.8420000000000001,0.755,0.738,0.755,0.746,0.985,0.981,0.015,0.245,0.262,0.978
RF,VGG16,VGG19,DenseNet121,128,50,0.835,0.857,0.835,0.841,0.77,0.7090000000000001,0.77,0.738,0.985,0.981,0.015,0.23,0.29100000000000004,0.978
RF,InceptionV3,MobileNetV2,DenseNet169,128,50,0.835,0.862,0.835,0.841,0.77,0.7240000000000001,0.77,0.746,0.985,0.981,0.015,0.23,0.276,0.978
RF,MobileNet,DenseNet121,DenseNet201,128,500,0.835,0.858,0.835,0.84,0.775,0.706,0.775,0.7390000000000001,0.985,0.981,0.015,0.225,0.294,0.978
RF,ResNet152V2,MobileNetV2,DenseNet201,256,500,0.835,0.857,0.835,0.84,0.762,0.726,0.762,0.7440000000000001,0.985,0.981,0.015,0.23800000000000002,0.27399999999999997,0.978
RF,ResNet152V2,InceptionV3,MobileNet,128,100,0.835,0.856,0.835,0.8390000000000001,0.736,0.696,0.736,0.715,0.9840000000000001,0.982,0.016,0.264,0.304,0.978
RF,InceptionV3,MobileNet,DenseNet121,128,50,0.835,0.856,0.835,0.8390000000000001,0.754,0.7340000000000001,0.754,0.7440000000000001,0.9840000000000001,0.981,0.016,0.24600000000000002,0.266,0.978
RF,VGG19,MobileNet,DenseNet121,128,500,0.835,0.853,0.835,0.838,0.759,0.6990000000000001,0.759,0.728,0.985,0.981,0.015,0.24100000000000002,0.301,0.978
RF,VGG19,InceptionV3,DenseNet169,128,100,0.8340000000000001,0.863,0.8340000000000001,0.8420000000000001,0.785,0.725,0.785,0.754,0.986,0.981,0.013999999999999999,0.215,0.275,0.978
RF,VGG16,VGG19,MobileNetV2,256,50,0.8340000000000001,0.863,0.8340000000000001,0.8420000000000001,0.7509999999999999,0.72,0.7509999999999999,0.735,0.985,0.981,0.015,0.249,0.28,0.978
RF,VGG16,ResNet101V2,MobileNet,256,500,0.8340000000000001,0.865,0.8340000000000001,0.8420000000000001,0.754,0.7190000000000001,0.754,0.736,0.985,0.981,0.015,0.24600000000000002,0.281,0.978
RF,VGG16,MobileNet,DenseNet121,256,500,0.8340000000000001,0.866,0.8340000000000001,0.8420000000000001,0.7759999999999999,0.743,0.7759999999999999,0.759,0.985,0.98,0.015,0.22399999999999998,0.257,0.978
RF,VGG19,InceptionV3,DenseNet121,256,50,0.8340000000000001,0.8640000000000001,0.8340000000000001,0.8420000000000001,0.779,0.727,0.779,0.752,0.985,0.981,0.015,0.221,0.273,0.978
RF,ResNet152V2,InceptionV3,MobileNetV2,256,50,0.8340000000000001,0.863,0.8340000000000001,0.8420000000000001,0.754,0.736,0.754,0.745,0.985,0.981,0.015,0.24600000000000002,0.264,0.978
RF,MobileNetV2,DenseNet121,DenseNet201,256,50,0.8340000000000001,0.8640000000000001,0.8340000000000001,0.8420000000000001,0.78,0.7340000000000001,0.78,0.7559999999999999,0.985,0.98,0.015,0.22,0.266,0.978
RF,VGG16,ResNet152V2,DenseNet169,128,50,0.8340000000000001,0.862,0.8340000000000001,0.841,0.7979999999999999,0.705,0.7979999999999999,0.7490000000000001,0.986,0.98,0.013999999999999999,0.20199999999999999,0.295,0.978
RF,VGG16,ResNet152V2,DenseNet201,128,50,0.8340000000000001,0.861,0.8340000000000001,0.841,0.779,0.718,0.779,0.747,0.985,0.981,0.015,0.221,0.282,0.978
RF,VGG19,DenseNet169,DenseNet201,128,50,0.8340000000000001,0.86,0.8340000000000001,0.841,0.787,0.725,0.787,0.755,0.985,0.98,0.015,0.213,0.275,0.978
RF,VGG16,DenseNet121,DenseNet201,256,50,0.8340000000000001,0.863,0.8340000000000001,0.841,0.782,0.738,0.782,0.759,0.985,0.98,0.015,0.218,0.262,0.978
RF,VGG19,ResNet101V2,InceptionV3,256,100,0.8340000000000001,0.863,0.8340000000000001,0.841,0.746,0.728,0.746,0.737,0.985,0.981,0.015,0.254,0.272,0.978
RF,VGG19,MobileNetV2,DenseNet121,256,50,0.8340000000000001,0.862,0.8340000000000001,0.841,0.779,0.7290000000000001,0.779,0.753,0.985,0.981,0.015,0.221,0.271,0.978
RF,ResNet101V2,InceptionV3,MobileNetV2,256,500,0.8340000000000001,0.862,0.8340000000000001,0.841,0.7509999999999999,0.718,0.7509999999999999,0.7340000000000001,0.985,0.981,0.015,0.249,0.282,0.978
RF,VGG16,InceptionV3,MobileNet,128,500,0.8340000000000001,0.857,0.8340000000000001,0.84,0.75,0.728,0.75,0.7390000000000001,0.9840000000000001,0.981,0.016,0.25,0.272,0.978
RF,ResNet101V2,InceptionV3,DenseNet169,128,50,0.8340000000000001,0.855,0.8340000000000001,0.84,0.773,0.7240000000000001,0.773,0.748,0.985,0.98,0.015,0.22699999999999998,0.276,0.978
RF,ResNet101V2,MobileNet,DenseNet169,256,500,0.8340000000000001,0.86,0.8340000000000001,0.84,0.753,0.7140000000000001,0.753,0.733,0.985,0.981,0.015,0.247,0.28600000000000003,0.978
RF,ResNet152V2,InceptionV3,DenseNet169,256,500,0.8340000000000001,0.8640000000000001,0.8340000000000001,0.84,0.759,0.727,0.759,0.743,0.985,0.981,0.015,0.24100000000000002,0.273,0.978
RF,ResNet152V2,MobileNet,DenseNet121,256,500,0.8340000000000001,0.857,0.8340000000000001,0.84,0.76,0.732,0.76,0.746,0.985,0.981,0.015,0.24,0.268,0.978
RF,VGG16,ResNet101V2,DenseNet121,128,50,0.8340000000000001,0.855,0.8340000000000001,0.8390000000000001,0.767,0.708,0.767,0.736,0.985,0.981,0.015,0.233,0.292,0.978
RF,VGG19,ResNet152V2,MobileNetV2,128,100,0.8340000000000001,0.856,0.8340000000000001,0.8390000000000001,0.745,0.722,0.745,0.733,0.9840000000000001,0.981,0.016,0.255,0.278,0.978
RF,VGG19,MobileNetV2,DenseNet201,128,50,0.8340000000000001,0.856,0.8340000000000001,0.8390000000000001,0.7759999999999999,0.7140000000000001,0.7759999999999999,0.7440000000000001,0.985,0.981,0.015,0.22399999999999998,0.28600000000000003,0.978
RF,VGG16,ResNet101V2,DenseNet169,256,50,0.8340000000000001,0.852,0.8340000000000001,0.8390000000000001,0.757,0.7090000000000001,0.757,0.732,0.9840000000000001,0.981,0.016,0.243,0.29100000000000004,0.978
RF,ResNet152V2,DenseNet169,DenseNet201,128,100,0.8340000000000001,0.856,0.8340000000000001,0.838,0.763,0.736,0.763,0.7490000000000001,0.985,0.981,0.015,0.237,0.264,0.978
RF,ResNet152V2,InceptionV3,DenseNet121,256,50,0.833,0.871,0.833,0.843,0.78,0.7490000000000001,0.78,0.764,0.986,0.98,0.013999999999999999,0.22,0.251,0.978
RF,VGG19,MobileNet,MobileNetV2,256,50,0.833,0.866,0.833,0.8420000000000001,0.754,0.727,0.754,0.74,0.986,0.981,0.013999999999999999,0.24600000000000002,0.273,0.978
RF,VGG19,MobileNet,DenseNet169,256,500,0.833,0.862,0.833,0.841,0.774,0.7120000000000001,0.774,0.742,0.986,0.98,0.013999999999999999,0.226,0.28800000000000003,0.978
RF,VGG19,MobileNet,DenseNet201,256,50,0.833,0.862,0.833,0.841,0.764,0.733,0.764,0.748,0.985,0.98,0.015,0.23600000000000002,0.267,0.978
RF,ResNet101V2,InceptionV3,DenseNet201,256,50,0.833,0.866,0.833,0.841,0.777,0.737,0.777,0.7559999999999999,0.985,0.98,0.015,0.223,0.263,0.978
RF,VGG19,ResNet101V2,DenseNet169,256,50,0.833,0.8590000000000001,0.833,0.84,0.774,0.7140000000000001,0.774,0.743,0.985,0.98,0.015,0.226,0.28600000000000003,0.978
RF,VGG19,ResNet152V2,MobileNet,256,50,0.833,0.858,0.833,0.84,0.7390000000000001,0.725,0.7390000000000001,0.732,0.985,0.981,0.015,0.261,0.275,0.978
RF,VGG16,VGG19,InceptionV3,128,100,0.833,0.855,0.833,0.8390000000000001,0.755,0.711,0.755,0.732,0.9840000000000001,0.981,0.016,0.245,0.289,0.978
RF,VGG16,VGG19,DenseNet169,128,100,0.833,0.856,0.833,0.8390000000000001,0.765,0.7040000000000001,0.765,0.733,0.985,0.981,0.015,0.235,0.29600000000000004,0.978
RF,VGG19,ResNet101V2,DenseNet201,128,100,0.833,0.8590000000000001,0.833,0.8390000000000001,0.7709999999999999,0.7090000000000001,0.7709999999999999,0.7390000000000001,0.986,0.98,0.013999999999999999,0.22899999999999998,0.29100000000000004,0.978
RF,VGG19,ResNet152V2,MobileNetV2,128,50,0.833,0.858,0.833,0.8390000000000001,0.773,0.708,0.773,0.7390000000000001,0.985,0.981,0.015,0.22699999999999998,0.292,0.978
RF,ResNet101V2,DenseNet169,DenseNet201,128,100,0.833,0.856,0.833,0.8390000000000001,0.767,0.715,0.767,0.74,0.985,0.98,0.015,0.233,0.285,0.978
RF,VGG19,ResNet101V2,MobileNet,128,500,0.833,0.855,0.833,0.838,0.747,0.711,0.747,0.7290000000000001,0.985,0.981,0.015,0.253,0.289,0.978
RF,VGG19,ResNet152V2,DenseNet121,128,100,0.833,0.8540000000000001,0.833,0.838,0.769,0.722,0.769,0.745,0.9840000000000001,0.981,0.016,0.231,0.278,0.978
RF,VGG16,ResNet101V2,DenseNet201,256,50,0.833,0.853,0.833,0.838,0.759,0.716,0.759,0.737,0.9840000000000001,0.98,0.016,0.24100000000000002,0.284,0.978
RF,VGG19,ResNet152V2,DenseNet169,128,50,0.8320000000000001,0.861,0.8320000000000001,0.84,0.7879999999999999,0.726,0.7879999999999999,0.7559999999999999,0.986,0.98,0.013999999999999999,0.212,0.27399999999999997,0.978
RF,VGG16,MobileNet,MobileNetV2,256,50,0.8320000000000001,0.86,0.8320000000000001,0.84,0.747,0.738,0.747,0.742,0.9840000000000001,0.981,0.016,0.253,0.262,0.978
RF,InceptionV3,DenseNet121,DenseNet201,256,50,0.8320000000000001,0.862,0.8320000000000001,0.84,0.782,0.728,0.782,0.754,0.985,0.98,0.015,0.218,0.272,0.978
RF,ResNet101V2,ResNet152V2,MobileNet,128,50,0.8320000000000001,0.857,0.8320000000000001,0.8390000000000001,0.747,0.698,0.747,0.722,0.985,0.981,0.015,0.253,0.302,0.978
RF,ResNet152V2,MobileNet,MobileNetV2,128,50,0.8320000000000001,0.858,0.8320000000000001,0.8390000000000001,0.746,0.7140000000000001,0.746,0.73,0.985,0.981,0.015,0.254,0.28600000000000003,0.978
